index,degree_topic,degree_level,related_skill,is_degree_related_to_skill,cluster_ignore,weight_y_ignore,source_ignore,tfidf,ans1,ans12,textrank
1,Psychology,Master,Health Psychology,1.0,57.0,3.0,Master&#39;s Programme in Psychology with Specialisation in Health Psychology,0.2272666885558812, Yes. Many master's degree programs in psychology offer courses in health psychology., Yes,0.089551778566096
2,Psychology,Master,Psychology,1.0,57.0,2.0,Psychology - master | UiT,0.1003693035824476, Yes, Yes,0.05366026441885735
3,Psychology,Master,Knowledge of Statistics,1.0,57.0,2.0,Psychology - master | UiT,0.0735466844609735, Yes, Yes.,
4,Psychology,Master,Behavioural Science,1.0,57.0,2.0,Master&#39;s Programme in Psychology with Specialisation in Health Psychology,0.1955423423125228, Yes, Yes,0.09731286444517569
5,Psychology,Master,Curriculum Development,0.0,57.0,2.0,Master&#39;s Programme in Psychology with Specialisation in Health Psychology,0.1365991099095161," No, a master's degree in psychology does not typically teach curriculum development.", Maybe,0.08540717050262273
6,Psychology,Master,Databases,0.0,57.0,1.0,Psychology - master | UiT,0.0890261999879366, No, No,0.05366026441885735
7,Psychology,Master,Information Literacy,1.0,57.0,1.0,Psychology - master | UiT,0.2404334818869809, No, Yes,0.08540717050262273
8,Psychology,Master,Quality Management,0.0,57.0,1.0,Psychology - master | UiT,0.1154839890520033, No, No,0.1079129389822472
9,Psychology,Master,Reference Management,0.0,57.0,1.0,Psychology - master | UiT,0.2272666885558812, No, Maybe,0.1079129389822472
10,Psychology,Master,Administrative Operations,0.0,57.0,1.0,Psychology - master | UiT,0.0863172107538989, No, Maybe,0.08540717050262273
11,Psychology,Master,Data Analysis,1.0,57.0,1.0,Psychology - master | UiT,0.0842598505962625," No. Master's degrees in psychology typically focus on topics such as clinical psychology, counseling psychology, and research methods. Data analysis is not typically a focus of these degrees.", Yes.,0.11138653095925717
12,Psychology,Master,Analysis of Variance (ANOVA),1.0,57.0,1.0,Psychology - master | UiT,0.141597003928256, Yes, Yes,
13,Psychology,Master,Confidence Intervals,0.0,57.0,1.0,Psychology - master | UiT,0.1610432946099108, No, No,0.08540717050262273
14,Psychology,Master,SPSS (Software),0.0,57.0,1.0,Psychology - master | UiT,0.1809671745677266, Yes, Yes,
15,Psychology,Master,Linear Regression,1.0,57.0,1.0,Psychology - master | UiT,0.1254488787327564," No. Linear regression is typically taught in statistics courses, not psychology courses.", Maybe,0.08540717050262273
16,Psychology,Master,Regression Analysis,1.0,57.0,1.0,Psychology - master | UiT,0.1667718310525927, Yes, Maybe,0.12075747634162709
17,Psychology,Master,Probability and Statistics,1.0,57.0,1.0,Psychology - master | UiT,0.1335467419343161, Yes, Yes,
18,Psychology,Master,Diagnostic Skills,1.0,57.0,1.0,Psychology - master | UiT,0.1472083352953617, Yes, Yes,0.08540717050262273
19,Psychology,Master,Knowledge of Advertising,0.0,57.0,1.0,Psychology - master | UiT,0.1667718310525927, No. A master's degree in psychology does not typically teach knowledge of advertising., No,
20,Psychology,Master,Applied Psychology,1.0,57.0,1.0,Psychology - master | UiT,0.2589910347992397, Yes, Yes,0.089551778566096
21,Psychology,Master,Career Counseling,0.0,57.0,1.0,Psychology - master | UiT,0.2589910347992397, Yes, Yes,0.08540717050262273
22,Psychology,Master,Consulting,0.0,57.0,1.0,Psychology - master | UiT,0.0863172107538989," No, a master's degree in psychology does not typically teach consulting. However, some programs may offer courses related to consulting, such as counseling or clinical psychology.", Yes,0.05366026441885735
23,Psychology,Master,Data Collection,0.0,57.0,1.0,Psychology - master | UiT,0.0884714228074855," No. A master's degree in psychology typically does not teach data collection. However, some programs may offer courses in research methods or statistics that may include instruction in data collection.", Yes.,0.07878248769005416
24,Psychology,Master,Empirical Research,1.0,57.0,1.0,Psychology - master | UiT,0.1135360969135472, Yes, Yes,0.08540717050262273
25,Psychology,Master,Event Management,0.0,57.0,1.0,Psychology - master | UiT,0.1809671745677266, No, No,0.1079129389822472
26,Psychology,Master,Independent Studies,0.0,57.0,1.0,Psychology - master | UiT,0.1081453373323881, No. Master's degree programs in psychology typically do not include independent studies as part of the curriculum., Maybe,0.09155375022299525
27,Psychology,Master,Microsoft PowerPoint,0.0,57.0,1.0,Psychology - master | UiT,0.1196476360682706, No. A master's degree in psychology does not typically teach Microsoft PowerPoint., No,0.08540717050262273
28,Psychology,Master,Scientific Reasoning,1.0,57.0,1.0,Psychology - master | UiT,0.2087091356436225, Yes, Yes,0.07878248769005416
29,Psychology,Master,Scientific Studies,1.0,57.0,1.0,Psychology - master | UiT,0.0879232898249122, Yes, Yes,0.09155375022299525
30,Psychology,Master,Biology,1.0,57.0,1.0,Master&#39;s Programme in Psychology with Specialisation in Health Psychology,0.0822910069550369, No, Maybe,0.05366026441885735
31,Psychology,Master,Health Impact Assessments,0.0,57.0,1.0,Master&#39;s Programme in Psychology with Specialisation in Health Psychology,0.2170537302082098, No, Maybe,0.10028974812865762
32,Psychology,Master,Risk Analysis,0.0,57.0,1.0,Master&#39;s Programme in Psychology with Specialisation in Health Psychology,0.1116677331304631," No, a master's degree in psychology does not typically teach risk analysis.", Maybe,0.11138653095925717
33,Psychology,Master,Sustainability,0.0,57.0,1.0,Master&#39;s Programme in Psychology with Specialisation in Health Psychology,0.098960929168751," No. Master's degrees in psychology typically focus on topics such as clinical psychology, counseling psychology, and educational psychology. Sustainability is not typically a topic covered in these programs.", Maybe,0.05366026441885735
34,Psychology,Master,Psychosomatics,1.0,57.0,1.0,Master&#39;s Programme in Psychology with Specialisation in Health Psychology,0.2589910347992397," No, master's degree programs in psychology typically do not teach psychosomatics. Psychosomatics is a specialty area of medicine, and is typically taught in medical school.", Maybe,0.05366026441885735
35,Psychology,Master,Epidemiology,0.0,57.0,1.0,Master&#39;s Programme in Psychology with Specialisation in Health Psychology,0.1809671745677266, No. Master's degrees in psychology typically do not include courses in epidemiology., Maybe,0.05366026441885735
36,Psychology,Master,Cognitive Science,1.0,57.0,1.0,Master&#39;s Programme in Psychology with Specialisation in Health Psychology,0.1667718310525927, Yes, Yes,0.09731286444517569
37,Psychology,Master,Grading of Landscape,0.0,57.0,1.0,Master&#39;s Programme in Psychology with Specialisation in Health Psychology,0.1306852754121094, No. Master Psychology degrees do not typically teach Grading of Landscape., No,
38,Psychology,Master,Causal Inference,0.0,57.0,1.0,Master&#39;s Programme in Psychology with Specialisation in Health Psychology,0.1667718310525927, No. Master's degrees in psychology typically do not teach causal inference., Maybe,0.08540717050262273
0,Business Studies,Master,Knowledge of Finance,1.0,201.0,8.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0415474984156287, Yes, Yes,
1,Business Studies,Master,Risk Analysis,1.0,201.0,4.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.053422117085425, Yes, Yes.,0.0770999789612817
2,Business Studies,Master,Marketing,1.0,201.0,4.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.061866501695084, Yes, Yes.,0.05818767513132247
3,Business Studies,Master,Artificial Intelligence,0.0,201.0,3.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.041294365078538, No, Maybe,0.07901657489458244
4,Business Studies,Master,Business Ethics,1.0,201.0,3.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0935479355882804, Yes, Yes.,0.06669591437730436
5,Business Studies,Master,Business Development,1.0,201.0,3.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0724167271583906, Yes, Yes.,0.06669591437730436
6,Business Studies,Master,Business Analysis,1.0,201.0,3.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0865751396339422, Yes, Yes.,0.0770999789612817
7,Business Studies,Master,Business Model,1.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0677403535537258, Yes, Yes.,0.06669591437730436
8,Business Studies,Master,Calculations,0.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0490681204828263, No, No.,0.04874385959661688
9,Business Studies,Master,Cash Management,1.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0964717108915217," No, a Master of Business Studies degree does not typically teach Cash Management. Cash Management is usually taught in a Master of Finance or Master of Accounting degree program.", Yes,0.14051770208603673
10,Business Studies,Master,Financial Management,1.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0846699568140591, Yes, Yes,0.14051770208603673
11,Business Studies,Master,Market Research,1.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0661177009737021, Yes, Yes.,0.07758356684176329
12,Business Studies,Master,Multidisciplinary Approach,0.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.04483804594274, Yes, Yes,0.07758356684176329
13,Business Studies,Master,Business Process Modeling,1.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0812947059326119, No, Yes,0.08538967882404064
14,Business Studies,Master,Machine Learning,0.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0454379681220182, No, Maybe,0.07758356684176329
15,Business Studies,Master,Customer Relationship Management,1.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1038390362546723, No, Yes,0.13856185408962043
16,Business Studies,Master,Information Technology,0.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0405520638295003, No. A Master of Business Studies degree typically does not include courses in Information Technology., Maybe,0.07758356684176329
17,Business Studies,Master,Simulations,0.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0431310164190331, No, Maybe,0.04874385959661688
18,Business Studies,Master,Business Processes,1.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0886620312957625, Yes, Yes.,0.06669591437730436
19,Business Studies,Master,Business Intelligence,1.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1038390362546723, No, Yes,0.07901657489458244
20,Business Studies,Master,Decision Trees,0.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0734850263368527, No, No,0.07758356684176329
21,Business Studies,Master,Business Process Improvement,1.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0909689829987477, Yes, Yes,0.08427367283452324
22,Business Studies,Master,Linear Programming,0.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0704248282259968, No, Yes,0.07758356684176329
23,Business Studies,Master,Data Science,0.0,201.0,2.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0451359524401061, No, Maybe,0.07758356684176329
24,Business Studies,Master,Intellectual Capital,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1150239667318787, No, Yes,0.08839956989339255
25,Business Studies,Master,Annuity Investments,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1087249405471902," No, a Master of Business Studies degree does not typically teach Annuity Investments.", Maybe,0.08839956989339255
26,Business Studies,Master,Benchmarking Skills,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0783709306293706, Yes, Yes,0.07758356684176329
27,Business Studies,Master,Corporate Finance,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0661177009737021, Yes, Yes,0.08839956989339255
28,Business Studies,Master,Business Performance Management,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0685991220443348, Yes, Yes,0.137188544621802
29,Business Studies,Master,Capital Budgeting,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1038390362546723, Yes, Yes,0.10118212533724494
30,Business Studies,Master,Money Investments,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0661177009737021," No, a Master of Business Studies degree does not typically teach money investments.", Yes,0.08839956989339255
31,Business Studies,Master,Capital Markets,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0783709306293706," No, a Master of Business Studies degree does not typically teach Capital Markets.", Yes.,0.10118212533724494
32,Business Studies,Master,Equations,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.057767357123304, No, No.,0.04874385959661688
33,Business Studies,Master,Financial Analysis,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0935479355882804, Yes, Yes,0.0770999789612817
34,Business Studies,Master,Working Capital,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1087249405471902, Yes, Yes,0.08839956989339255
35,Business Studies,Master,Value Creation,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0935479355882804, Yes, Yes.,0.07758356684176329
36,Business Studies,Master,Financial Securities,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0865751396339422, No, Yes.,0.06944321734284822
37,Business Studies,Master,Financial Stocks,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0797840525215412," No. A Master of Business Studies degree typically focuses on topics such as business strategy, management, economics, and marketing. It does not typically cover topics related to financial stocks.", Yes,0.07758356684176329
38,Business Studies,Master,Accounting Control,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0998469617729689, No. A Master of Business Studies degree typically does not teach Accounting Control., Yes.,0.08839956989339255
39,Business Studies,Master,Strategies of Marketing,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0886620312957625, Yes, Yes,0.03795315989994451
40,Business Studies,Master,Neuroimaging,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0998469617729689, No, No,0.04874385959661688
41,Business Studies,Master,Raw Materials,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.050553149795256," No, a Master of Business Studies degree does not typically teach Raw Materials.", No.,0.07758356684176329
42,Business Studies,Master,Capacity Management,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1087249405471902, No. Master Business Studies degrees typically do not teach Capacity Management., Yes,0.14051770208603673
43,Business Studies,Master,Manufacturing,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0557290687884102," No, a Master of Business Studies degree does not typically teach Manufacturing.", Maybe,0.04874385959661688
44,Business Studies,Master,Operations Management,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0685991220443348, Yes, Yes,0.14051770208603673
45,Business Studies,Master,Strategies of Pricing,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0734850263368527, Yes, Yes,
46,Business Studies,Master,Supply Chain Management,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0865751396339422, Yes, Yes,0.13856185408962043
47,Business Studies,Master,Stock Control,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0846699568140591, No., Maybe,0.08839956989339255
48,Business Studies,Master,Risk Reduction,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0909689829987477," No. A Master of Business Studies degree does not typically teach risk reduction. However, some courses within the degree may cover topics related to risk management and risk reduction.", Yes,0.07156516462055496
49,Business Studies,Master,Conceptual Models,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0694929518551493, Yes, Yes,0.07758356684176329
0,Archaeology Research,Master,Innovation,1.0,114.0,5.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0478576350371468," No. Master's degrees in Archaeology typically focus on research and analysis of archaeological artifacts and sites, rather than teaching innovation.", Maybe,0.04645193499909822
1,Archaeology Research,Master,Data Analysis,1.0,114.0,5.0,Archaeology: MSc Archaeological Science (Master 2022-2023) - Prospectus - Universiteit Leiden,0.051891133411282, No, Maybe,0.06820014963215144
2,Archaeology Research,Master,Mentoring,0.0,114.0,4.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0622559730937724, Yes. Many master's degree programs in archaeology include courses in mentoring and research methods., Maybe,0.04645193499909822
3,Archaeology Research,Master,Academic Standards,1.0,114.0,3.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0991779480554402, No, Yes,0.07393553583636531
4,Archaeology Research,Master,Python (Programming Language),0.0,114.0,3.0,Archaeology: MSc Archaeological Science (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0631652908307953, No, Maybe,
5,Archaeology Research,Master,Quantitative Research,0.0,114.0,3.0,Archaeology: MSc Archaeological Science (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0757734142932983, No, Maybe,0.08424291993120654
6,Archaeology Research,Master,Multidisciplinary Approach,1.0,114.0,3.0,Archaeology: MSc Archaeological Science (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0577199245536416, Yes, Yes,0.07393553583636531
7,Archaeology Research,Master,Peer Review,1.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0750597962967634, Yes, Yes,0.07393553583636531
8,Archaeology Research,Master,Scientific Studies,1.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0541472496091241," No. Master's degrees in Archaeology typically focus on the study of the material remains of past cultures, including artifacts, architecture, and other physical evidence. They do not typically include scientific studies.", Yes,0.10177269651918493
9,Archaeology Research,Master,Consulting,0.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0531581514472682," No, a Master's degree in Archaeology Research does not typically teach consulting.", Maybe,0.04645193499909822
10,Archaeology Research,Master,Event Management,0.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1114479996357031, No, No,0.0934198889833471
11,Archaeology Research,Master,Feedback Management,0.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0780295304911403, No, Maybe,0.0934198889833471
12,Archaeology Research,Master,Case Studies,0.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0584922031442433, Yes, Yes,0.10177269651918493
13,Archaeology Research,Master,Scheduling,0.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0641049246828951, No, Maybe,0.04645193499909822
14,Archaeology Research,Master,Dynamical Systems,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0804820684265574, No, Maybe,0.07393553583636531
15,Archaeology Research,Master,Raw Materials,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0650769660180425," No, a Master's degree in Archaeology Research does not typically teach Raw Materials.", Maybe,0.07393553583636531
16,Archaeology Research,Master,Construction,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0525175237511908, No, Maybe,0.04645193499909822
17,Archaeology Research,Master,Conceptual Models,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.089458134353389, No, Maybe,0.07393553583636531
18,Archaeology Research,Master,Academic Writing,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0581034189765245, Yes, Yes,0.07393553583636531
19,Archaeology Research,Master,Blended Learning,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1171041851849344, No, Maybe,0.07393553583636531
20,Archaeology Research,Master,Biology,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0506786279614169, No, Maybe,0.04645193499909822
21,Archaeology Research,Master,Cognition Processing,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0861382539757887, No, Maybe,0.07393553583636531
22,Archaeology Research,Master,Cognitive Science,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1027058471283087, No, Maybe,0.07393553583636531
23,Archaeology Research,Master,Elearning,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1008867382156378, No. Master's degrees in Archaeology Research typically focus on traditional classroom instruction., Maybe,0.04645193499909822
24,Archaeology Research,Master,Design Methods,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0841240826564139, No, Maybe,0.07393553583636531
25,Archaeology Research,Master,Project Planning,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0765055698802912, No, Maybe,0.07393553583636531
26,Archaeology Research,Master,Laboratory Techniques,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0841240826564139, No, Yes,0.07393553583636531
27,Archaeology Research,Master,Writing of Grant Proposals,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1336717783374545, Yes, Maybe,
28,Archaeology Research,Master,Editing,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0711204095468732," No. Master's degrees in Archaeology Research typically focus on research methods, archaeological theory, and fieldwork. Editing is not typically part of the curriculum.", Maybe,0.04645193499909822
29,Archaeology Research,Master,Geography,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0693396234209019, No, Maybe,0.04645193499909822
30,Archaeology Research,Master,Research and Development,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0841240826564139," No. Master's degrees in Archaeology typically focus on the study of the past, rather than research and development.", Yes.,
31,Archaeology Research,Master,Climate Change,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0641049246828951," No. Master's degrees in Archaeology typically focus on the study of past cultures and civilizations, and do not typically include courses on climate change.", Maybe,0.07393553583636531
32,Archaeology Research,Master,Scientific Literature,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0573415778625374, No, Yes,0.07393553583636531
33,Archaeology Research,Master,Knowledge of Vocabularies,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0851131808182698," No. Master's degrees in Archaeology typically focus on research methods, theories, and techniques, rather than on knowledge of specific vocabularies.", Maybe,
34,Archaeology Research,Master,Prehistory,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0906577368937702, Yes, Yes,0.04645193499909822
35,Archaeology Research,Master,Community Management,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1336717783374545, No, Maybe,0.0934198889833471
36,Archaeology Research,Master,Environmental Protection,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0765055698802912, No, Maybe,0.07393553583636531
37,Archaeology Research,Master,Sustainability,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0609447410796604, No, Maybe,0.04645193499909822
38,Archaeology Research,Master,Museum Studies,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1141344509905575, Yes, Yes,0.10177269651918493
39,Archaeology Research,Master,Economy,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0383736922117562, No, Maybe,0.04645193499909822
40,Archaeology Research,Master,Microsoft PowerPoint,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0736845769560211, No, No,0.07393553583636531
41,Archaeology Research,Master,Administrative Operations,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0531581514472682, No, Maybe,0.07393553583636531
42,Archaeology Research,Master,Food Production,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1285327890471831, No, Maybe,0.07393553583636531
43,Archaeology Research,Master,Social Engineering,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1336717783374545, No, No,0.07393553583636531
44,Archaeology Research,Master,Data Collection,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0544848153836248, No, Maybe,0.06820014963215144
45,Archaeology Research,Master,Field Research,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0622559730937724, Yes, Yes,0.08424291993120654
46,Archaeology Research,Master,Simulations,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0555224689498664, No, Maybe,0.04645193499909822
47,Archaeology Research,Master,Knowledge of Socioeconomics,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0960428972271882, No, Maybe,
48,Archaeology Research,Master,Independent Studies,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0666009266288916, No. Master's degrees in Archaeology typically do not include Independent Studies courses., Maybe,0.10177269651918493
49,Archaeology Research,Master,Target Market Selection,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0796406207085432, No, Maybe,0.0905034818407357
0,English Language Culture,Bachelor,Linguistics,1.0,66.0,18.0,English Language and Culture (part-time) (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0991938663863835, Yes, Yes.,0.048427724711659154
1,English Language Culture,Bachelor,Language Development,1.0,66.0,10.0,English Language and Culture (part-time) (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.1230168175018147, No. A Bachelor of English Language and Culture degree does not typically teach language development., Yes.,0.08757334376933602
2,English Language Culture,Bachelor,Knowledge of Vocabularies,1.0,66.0,8.0,English Language and Culture (part-time) (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.1037832406608336, Yes., Yes.,
3,English Language Culture,Master,Biology,0.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0617952729708298, No, No.,
4,English Language Culture,Master,Business Economics,0.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1391704913500603, No, Maybe,0.07708033625952626
5,English Language Culture,Master,Economy,0.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0467911796453809, No. A Master of English Language and Culture degree does not typically teach Economy., Maybe,0.048427724711659154
6,English Language Culture,Master,Mathematics Education,0.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1567271866736366, No., No,0.08235935415131752
7,English Language Culture,Master,Physics,0.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0718034969633156, No, No.,0.048427724711659154
8,English Language Culture,Master,Religious Studies,0.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1002850454449433, No., Maybe,0.09739346758773035
